Delivery_ID,Order_ID,Assigned_Rider_ID,Estimated_Delivery_Min,Actual_Delivery_Min,Restaurant_Prep_Min,Pickup_Delay_Min,Delivery_Delay_Min
D020621,O022200,RIDER1924,24,29,23,2.7,5
D020622,O022201,RIDER1053,47,62,42,0.3,15
D020623,O022202,RIDER0907,33,40,24,4.1,7
D020624,O022203,RIDER1998,29,42,32,3.5,13
D020625,O022204,RIDER0940,42,71,37,3.5,29
D020626,O022205,RIDER1174,39,70,16,3.5,31
D020627,O022206,RIDER2179,47,51,16,3.1,4
D020628,O022208,RIDER0849,23,21,31,4.7,0
D020629,O022210,RIDER2465,31,29,16,2.5,0
D020630,O022211,RIDER1236,23,25,37,8.5,2
D020631,O022212,RIDER1183,23,21,38,0.5,0
D020632,O022213,RIDER2381,34,57,37,1.3,23
D020633,O022214,RIDER2293,41,46,17,5.1,5
D020634,O022215,RIDER1812,31,29,36,5.6,0
D020635,O022216,RIDER0421,47,73,14,0.3,26
D020636,O022217,RIDER0534,28,24,39,1.3,0
D020637,O022219,RIDER1627,55,85,15,4.2,30
D020638,O022220,RIDER0211,32,28,19,2.3,0
D020639,O022221,RIDER0199,47,51,25,3.6,4
D020640,O022222,RIDER1695,33,59,17,1.8,26
D020641,O022223,RIDER1711,24,57,31,6.5,33
D020642,O022224,RIDER1385,46,64,16,2.6,18
D020643,O022225,RIDER1583,31,27,30,0.3,0
D020644,O022226,RIDER0167,33,54,25,2.7,21
D020645,O022227,RIDER1914,39,52,31,0.6,13
D020646,O022228,RIDER2283,26,22,29,3.1,0
D020647,O022229,RIDER0742,39,38,32,1.5,0
D020648,O022230,RIDER0986,23,19,18,8.4,0
D020649,O022231,RIDER2473,24,37,25,3.6,13
D020650,O022232,RIDER1035,24,38,29,2.6,14
D020651,O022233,RIDER0439,25,31,37,2.7,6
D020652,O022234,RIDER0643,57,60,31,2.6,3
D020653,O022235,RIDER2371,32,33,26,1.6,1
D020654,O022238,RIDER1911,26,23,25,1.4,0
D020655,O022240,RIDER0220,25,32,24,1.0,7
D020656,O022242,RIDER0580,55,68,29,5.8,13
D020657,O022243,RIDER2332,33,46,40,2.1,13
D020658,O022244,RIDER0815,40,55,25,1.5,15
D020659,O022246,RIDER1762,28,34,30,1.9,6
D020660,O022247,RIDER2346,49,54,16,5.1,5
D020661,O022248,RIDER0085,27,50,28,3.3,23
D020662,O022249,RIDER2235,32,32,30,4.0,0
D020663,O022250,RIDER1897,26,27,36,1.1,1
D020664,O022251,RIDER2131,40,40,15,2.6,0
D020665,O022252,RIDER0190,24,21,27,0.8,0
D020666,O022254,RIDER2217,33,62,14,0.9,29
D020667,O022255,RIDER0457,47,53,33,0.8,6
D020668,O022256,RIDER0479,40,45,38,4.7,5
D020669,O022257,RIDER2212,25,29,14,2.7,4
D020670,O022258,RIDER0796,33,38,21,0.7,5
D020671,O022259,RIDER1466,40,38,14,0.7,0
D020672,O022260,RIDER0262,41,56,30,0.6,15
D020673,O022261,RIDER0811,37,39,36,5.2,2
D020674,O022262,RIDER0551,45,61,28,2.9,16
D020675,O022263,RIDER1772,37,43,29,1.2,6
D020676,O022264,RIDER0865,52,57,15,6.6,5
D020677,O022265,RIDER1928,36,53,14,2.5,17
D020678,O022266,RIDER1419,65,68,20,5.5,3
D020679,O022267,RIDER1357,27,26,20,1.1,0
D020680,O022268,RIDER0930,54,55,27,4.4,1
D020681,O022269,RIDER0412,29,32,22,2.0,3
D020682,O022270,RIDER2136,23,20,24,4.0,0
D020683,O022272,RIDER2435,67,76,18,0.9,9
D020684,O022273,RIDER1893,34,47,31,0.8,13
D020685,O022274,RIDER0812,29,26,36,2.9,0
D020686,O022275,RIDER0734,28,27,15,1.5,0
D020687,O022276,RIDER0070,29,49,24,3.0,20
D020688,O022277,RIDER1445,28,54,17,3.4,26
D020689,O022278,RIDER2130,30,38,28,1.7,8
D020690,O022279,RIDER0771,56,72,24,7.9,16
D020691,O022281,RIDER0004,20,31,18,6.5,11
D020692,O022282,RIDER1661,24,27,22,0.6,3
D020693,O022284,RIDER0125,48,47,27,19.9,0
D020694,O022285,RIDER0727,46,75,18,2.3,29
D020695,O022286,RIDER0129,41,54,42,3.1,13
D020696,O022287,RIDER1216,37,40,23,2.0,3
D020697,O022288,RIDER1739,30,35,15,7.4,5
D020698,O022289,RIDER0462,35,59,20,3.0,24
D020699,O022291,RIDER1870,24,23,23,3.0,0
D020700,O022292,RIDER0787,38,42,38,2.8,4
D020701,O022293,RIDER1765,28,29,38,0.8,1
D020702,O022294,RIDER0209,32,47,37,1.6,15
D020703,O022295,RIDER0147,25,47,18,1.3,22
D020704,O022296,RIDER1390,37,44,30,0.4,7
D020705,O022297,RIDER1396,41,70,41,1.0,29
D020706,O022298,RIDER0308,23,40,19,3.6,17
D020707,O022299,RIDER2160,39,55,32,1.5,16
D020708,O022300,RIDER1119,34,57,31,1.6,23
D020709,O022301,RIDER1346,41,55,31,10.1,14
D020710,O022302,RIDER0761,21,19,18,3.3,0
D020711,O022304,RIDER2017,30,44,25,3.2,14
D020712,O022305,RIDER2248,22,27,21,2.8,5
D020713,O022306,RIDER0186,55,53,31,1.3,0
D020714,O022307,RIDER1110,44,42,29,1.6,0
D020715,O022308,RIDER0145,40,36,14,1.0,0
D020716,O022309,RIDER1625,51,82,21,3.5,31
D020717,O022310,RIDER0181,29,29,14,0.6,0
D020718,O022311,RIDER1072,28,30,22,4.5,2
D020719,O022312,RIDER2107,30,26,26,5.2,0
D020720,O022313,RIDER0743,43,58,31,7.3,15
D020721,O022315,RIDER0742,39,44,42,5.7,5
D020722,O022316,RIDER0559,30,27,32,4.8,0
D020723,O022317,RIDER0410,21,30,34,0.9,9
D020724,O022318,RIDER0522,35,41,28,4.6,6
D020725,O022319,RIDER0578,44,48,14,1.4,4
D020726,O022320,RIDER1134,33,32,40,0.1,0
D020727,O022321,RIDER0044,39,66,23,1.5,27
D020728,O022322,RIDER2431,23,29,17,1.0,6
D020729,O022323,RIDER2089,48,73,15,2.2,25
D020730,O022324,RIDER0265,39,44,31,1.9,5
D020731,O022325,RIDER1398,38,41,23,3.2,3
D020732,O022326,RIDER1184,26,25,24,10.6,0
D020733,O022327,RIDER2058,23,19,27,2.0,0
D020734,O022328,RIDER1805,30,32,15,5.7,2
D020735,O022330,RIDER0542,35,39,28,12.0,4
D020736,O022331,RIDER0717,28,25,15,6.9,0
D020737,O022332,RIDER0781,24,30,14,5.3,6
D020738,O022333,RIDER0667,23,30,15,3.2,7
D020739,O022334,RIDER0366,27,27,24,4.4,0
D020740,O022335,RIDER0606,43,47,41,3.3,4
D020741,O022336,RIDER0279,63,68,29,9.2,5
D020742,O022337,RIDER1641,45,70,31,6.0,25
D020743,O022338,RIDER0157,30,55,24,2.4,25
D020744,O022339,RIDER0371,49,56,14,4.8,7
D020745,O022340,RIDER0490,68,94,33,0.3,26
D020746,O022341,RIDER2143,44,49,27,0.6,5
D020747,O022342,RIDER1674,21,25,17,0.7,4
D020748,O022343,RIDER2432,31,38,42,2.1,7
D020749,O022344,RIDER2086,26,32,34,5.7,6
D020750,O022345,RIDER0115,44,70,38,3.9,26
D020751,O022346,RIDER2065,37,36,18,3.6,0
D020752,O022347,RIDER0409,30,28,23,1.3,0
D020753,O022348,RIDER0785,22,19,18,7.9,0
D020754,O022349,RIDER2275,20,19,15,1.2,0
D020755,O022350,RIDER1917,36,36,29,1.6,0
D020756,O022351,RIDER2475,23,46,24,6.2,23
D020757,O022352,RIDER2070,26,26,39,0.8,0
D020758,O022353,RIDER2365,39,46,21,0.5,7
D020759,O022354,RIDER1589,66,99,21,0.1,33
D020760,O022355,RIDER0335,27,23,21,2.3,0
D020761,O022356,RIDER1169,22,26,15,3.8,4
D020762,O022357,RIDER0199,30,42,30,0.9,12
D020763,O022358,RIDER2389,48,47,29,1.9,0
D020764,O022359,RIDER1834,29,32,19,0.5,3
D020765,O022360,RIDER1356,30,25,25,1.6,0
D020766,O022361,RIDER1175,62,84,26,7.6,22
D020767,O022362,RIDER0969,31,27,17,5.3,0
D020768,O022363,RIDER0049,44,70,36,3.7,26
D020769,O022364,RIDER0236,40,49,32,6.4,9
D020770,O022365,RIDER0293,21,21,18,1.2,0
D020771,O022366,RIDER1575,28,30,31,2.7,2
D020772,O022367,RIDER1314,47,54,23,1.9,7
D020773,O022369,RIDER2123,30,25,25,1.8,0
D020774,O022370,RIDER2006,43,40,18,1.0,0
D020775,O022371,RIDER0528,31,32,28,0.2,1
D020776,O022372,RIDER1423,31,29,41,1.0,0
D020777,O022373,RIDER2193,45,79,36,1.6,34
D020778,O022374,RIDER1475,45,47,31,2.1,2
D020779,O022375,RIDER1587,36,36,21,2.6,0
D020780,O022376,RIDER0933,30,30,35,4.1,0
D020781,O022377,RIDER1498,49,52,32,0.6,3
D020782,O022378,RIDER1019,30,37,24,1.2,7
D020783,O022379,RIDER2357,44,66,24,8.9,22
D020784,O022380,RIDER0348,52,55,32,3.4,3
D020785,O022382,RIDER1773,34,48,17,2.6,14
D020786,O022383,RIDER0224,30,32,14,9.8,2
D020787,O022384,RIDER1616,38,40,37,1.3,2
D020788,O022385,RIDER0570,26,25,16,4.1,0
D020789,O022387,RIDER0731,23,26,25,4.1,3
D020790,O022388,RIDER0420,22,25,24,0.4,3
D020791,O022389,RIDER1470,24,26,40,1.4,2
D020792,O022390,RIDER2325,46,52,22,1.7,6
D020793,O022391,RIDER2274,48,71,23,4.1,23
D020794,O022392,RIDER0064,26,32,37,3.0,6
D020795,O022393,RIDER0861,33,57,14,4.8,24
D020796,O022394,RIDER0591,51,52,18,0.3,1
D020797,O022395,RIDER0707,41,44,27,1.9,3
D020798,O022396,RIDER2413,28,26,38,4.3,0
D020799,O022397,RIDER1026,23,21,32,1.4,0
D020800,O022399,RIDER0336,52,47,26,6.8,0
D020801,O022400,RIDER1623,28,30,28,1.5,2
D020802,O022401,RIDER1048,38,67,36,0.3,29
D020803,O022402,RIDER1187,23,25,25,1.7,2
D020804,O022403,RIDER2274,30,27,14,0.4,0
D020805,O022404,RIDER1284,36,42,16,4.5,6
D020806,O022405,RIDER0355,39,46,16,3.9,7
D020807,O022406,RIDER0455,49,46,29,1.9,0
D020808,O022408,RIDER2443,22,18,29,7.3,0
D020809,O022409,RIDER0461,24,31,25,5.3,7
D020810,O022410,RIDER0525,31,28,41,5.2,0
D020811,O022411,RIDER1246,21,55,26,3.8,34
D020812,O022412,RIDER2231,42,46,34,2.0,4
D020813,O022413,RIDER0921,35,62,40,4.6,27
D020814,O022414,RIDER0294,32,34,29,1.9,2
D020815,O022416,RIDER2353,39,61,23,1.5,22
D020816,O022417,RIDER1449,29,48,14,2.2,19
D020817,O022418,RIDER1877,33,56,31,4.8,23
D020818,O022419,RIDER1246,30,49,36,2.6,19
D020819,O022420,RIDER1748,41,41,39,0.1,0
D020820,O022421,RIDER1980,41,42,33,5.2,1
D020821,O022422,RIDER2168,32,42,36,2.9,10
D020822,O022423,RIDER1540,48,47,15,4.0,0
D020823,O022424,RIDER0807,33,33,15,0.5,0
D020824,O022425,RIDER1233,32,58,20,2.6,26
D020825,O022426,RIDER2024,28,34,35,0.6,6
D020826,O022427,RIDER1310,34,55,31,1.6,21
D020827,O022428,RIDER2126,41,40,42,1.4,0
D020828,O022429,RIDER1061,33,28,21,2.7,0
D020829,O022430,RIDER2012,29,26,15,0.5,0
D020830,O022431,RIDER1006,37,50,37,3.2,13
D020831,O022432,RIDER0451,32,52,30,2.3,20
D020832,O022433,RIDER1300,40,52,21,9.5,12
D020833,O022434,RIDER0929,59,73,31,1.9,14
D020834,O022435,RIDER1758,33,65,17,2.7,32
D020835,O022437,RIDER1369,27,24,33,0.1,0
D020836,O022438,RIDER1224,37,44,18,1.6,7
D020837,O022440,RIDER0073,43,44,35,7.6,1
D020838,O022441,RIDER0039,53,54,20,2.3,1
D020839,O022442,RIDER1562,38,57,33,2.4,19
D020840,O022443,RIDER0782,31,55,38,1.6,24
D020841,O022444,RIDER1381,32,35,40,5.8,3
D020842,O022445,RIDER0784,49,56,25,0.3,7
D020843,O022446,RIDER0995,29,43,35,1.4,14
D020844,O022447,RIDER0132,46,62,21,7.2,16
D020845,O022448,RIDER0143,29,36,42,1.3,7
D020846,O022449,RIDER1402,48,59,40,5.4,11
D020847,O022450,RIDER0774,49,62,22,0.9,13
D020848,O022451,RIDER0726,36,68,15,2.6,32
D020849,O022452,RIDER1630,19,53,15,2.7,34
D020850,O022453,RIDER0781,29,26,15,7.4,0
D020851,O022454,RIDER1692,30,57,15,11.0,27
D020852,O022455,RIDER0548,27,33,42,2.3,6
D020853,O022456,RIDER1426,26,31,15,0.1,5
D020854,O022457,RIDER2156,36,35,22,2.1,0
D020855,O022458,RIDER1213,42,48,35,1.3,6
D020856,O022459,RIDER0110,33,32,29,0.4,0
D020857,O022460,RIDER1085,28,35,35,0.8,7
D020858,O022461,RIDER1119,26,26,33,1.5,0
D020859,O022462,RIDER0010,22,26,28,1.1,4
D020860,O022463,RIDER2483,42,69,41,1.3,27
D020861,O022464,RIDER1875,30,47,21,2.2,17
D020862,O022465,RIDER2012,20,26,14,3.4,6
D020863,O022466,RIDER1129,34,35,17,4.1,1
D020864,O022467,RIDER0153,22,35,15,8.7,13
D020865,O022470,RIDER2157,36,58,40,0.2,22
D020866,O022471,RIDER2359,28,23,36,6.6,0
D020867,O022472,RIDER1140,50,50,37,5.9,0
D020868,O022473,RIDER0743,29,35,16,7.6,6
D020869,O022474,RIDER0887,30,32,33,2.2,2
D020870,O022475,RIDER1463,39,46,21,0.3,7
D020871,O022476,RIDER2134,40,46,14,7.7,6
D020872,O022477,RIDER0545,22,42,39,0.3,20
D020873,O022478,RIDER1204,24,24,30,5.2,0
D020874,O022479,RIDER0944,21,17,36,3.6,0
D020875,O022480,RIDER2328,30,51,18,2.6,21
D020876,O022481,RIDER1655,46,51,23,1.9,5
D020877,O022482,RIDER0065,28,34,14,2.0,6
D020878,O022483,RIDER1560,35,41,29,2.5,6
D020879,O022484,RIDER0271,26,33,19,6.6,7
D020880,O022485,RIDER1760,26,58,27,2.1,32
D020881,O022486,RIDER0078,37,40,28,4.8,3
D020882,O022487,RIDER0317,28,55,34,1.7,27
D020883,O022488,RIDER1632,33,28,41,1.7,0
D020884,O022489,RIDER0299,39,45,16,1.6,6
D020885,O022490,RIDER0396,24,23,20,0.4,0
D020886,O022491,RIDER0487,31,37,32,2.3,6
D020887,O022492,RIDER2209,36,63,35,2.3,27
D020888,O022493,RIDER0043,24,29,21,0.3,5
D020889,O022494,RIDER1127,28,26,31,4.1,0
D020890,O022495,RIDER0310,30,41,25,0.5,11
D020891,O022497,RIDER1805,20,23,24,1.9,3
D020892,O022498,RIDER2321,42,65,21,0.3,23
D020893,O022499,RIDER2438,43,49,16,0.6,6
D020894,O022500,RIDER0489,42,67,15,0.7,25
D020895,O022501,RIDER2066,26,26,31,5.8,0
D020896,O022502,RIDER2425,38,65,36,2.6,27
D020897,O022504,RIDER1266,22,18,21,2.8,0
D020898,O022505,RIDER2248,39,50,14,2.3,11
D020899,O022506,RIDER2432,33,31,31,3.3,0
D020900,O022507,RIDER1632,22,51,16,0.3,29
D020901,O022508,RIDER0292,33,42,24,2.4,9
D020902,O022509,RIDER2049,34,33,31,3.3,0
D020903,O022510,RIDER2201,37,42,19,4.7,5
D020904,O022511,RIDER0246,60,61,29,3.1,1
D020905,O022512,RIDER1707,34,32,30,1.7,0
D020906,O022513,RIDER1744,30,34,29,0.7,4
D020907,O022514,RIDER1185,39,37,38,6.2,0
D020908,O022515,RIDER2264,54,54,24,3.0,0
D020909,O022516,RIDER1988,70,79,33,4.1,9
D020910,O022518,RIDER2213,32,29,30,1.6,0
D020911,O022519,RIDER0085,28,49,15,2.6,21
D020912,O022520,RIDER2012,41,46,35,1.6,5
D020913,O022521,RIDER0156,57,56,14,1.6,0
D020914,O022522,RIDER0660,24,28,15,3.0,4
D020915,O022523,RIDER1233,25,32,38,3.8,7
D020916,O022524,RIDER2408,23,24,40,1.9,1
D020917,O022525,RIDER0501,40,49,16,3.6,9
D020918,O022526,RIDER0113,26,21,29,3.3,0
D020919,O022527,RIDER1398,27,46,28,6.0,19
D020920,O022528,RIDER2388,32,30,38,2.0,0
D020921,O022529,RIDER1877,34,30,31,1.1,0
D020922,O022530,RIDER1934,35,32,38,6.2,0
D020923,O022532,RIDER1450,28,23,24,3.0,0
D020924,O022534,RIDER1367,38,47,33,0.2,9
D020925,O022535,RIDER2468,25,49,38,1.7,24
D020926,O022536,RIDER1389,68,64,15,1.0,0
D020927,O022537,RIDER2483,24,19,37,4.6,0
D020928,O022538,RIDER1015,18,14,29,1.7,0
D020929,O022539,RIDER0639,49,79,22,3.3,30
D020930,O022540,RIDER1139,33,31,22,4.6,0
D020931,O022541,RIDER0476,30,36,18,0.7,6
D020932,O022542,RIDER1210,32,53,32,2.0,21
D020933,O022543,RIDER0801,28,43,38,0.5,15
D020934,O022544,RIDER0637,29,43,40,3.3,14
D020935,O022545,RIDER0474,56,89,39,2.8,33
D020936,O022546,RIDER2357,35,36,28,1.4,1
D020937,O022547,RIDER1196,32,34,40,2.7,2
D020938,O022548,RIDER1870,37,37,30,5.8,0
D020939,O022549,RIDER0820,44,47,24,4.8,3
D020940,O022550,RIDER1561,23,22,14,0.6,0
D020941,O022551,RIDER0652,36,34,26,1.3,0
D020942,O022552,RIDER1235,42,41,28,2.8,0
D020943,O022553,RIDER0211,30,26,24,1.1,0
D020944,O022554,RIDER2255,41,46,24,2.9,5
D020945,O022555,RIDER0926,42,69,39,7.1,27
D020946,O022557,RIDER0086,30,25,30,2.8,0
D020947,O022558,RIDER0382,25,26,36,8.5,1
D020948,O022559,RIDER1925,49,58,18,1.4,9
D020949,O022560,RIDER0991,41,38,24,5.2,0
D020950,O022561,RIDER0828,27,25,32,0.6,0
D020951,O022562,RIDER1558,29,34,24,1.4,5
D020952,O022564,RIDER1721,22,23,16,2.2,1
D020953,O022565,RIDER2104,30,32,37,1.3,2
D020954,O022566,RIDER1662,46,62,39,4.6,16
D020955,O022567,RIDER1798,27,30,33,2.8,3
D020956,O022568,RIDER1196,46,43,25,1.7,0
D020957,O022569,RIDER0476,29,30,28,4.3,1
D020958,O022570,RIDER1087,31,49,19,5.1,18
D020959,O022571,RIDER2471,41,43,18,2.0,2
D020960,O022572,RIDER0004,30,38,21,0.6,8
D020961,O022573,RIDER0260,31,30,21,2.0,0
D020962,O022574,RIDER1575,23,28,37,6.2,5
D020963,O022575,RIDER0533,44,45,18,2.2,1
D020964,O022576,RIDER0615,25,48,33,4.9,23
D020965,O022577,RIDER1339,19,24,33,4.4,5
D020966,O022578,RIDER0086,21,28,29,1.8,7
D020967,O022579,RIDER2386,45,60,14,2.5,15
D020968,O022580,RIDER1970,21,21,22,2.3,0
D020969,O022581,RIDER2489,22,22,20,2.0,0
D020970,O022584,RIDER1136,44,43,19,9.1,0
D020971,O022585,RIDER0408,21,19,42,2.4,0
D020972,O022586,RIDER1366,35,59,32,10.4,24
D020973,O022587,RIDER2100,31,38,15,3.1,7
D020974,O022588,RIDER1802,28,60,31,0.9,32
D020975,O022589,RIDER1856,26,29,15,1.7,3
D020976,O022590,RIDER1747,24,48,37,4.5,24
D020977,O022591,RIDER1908,32,57,31,5.0,25
D020978,O022592,RIDER1714,35,65,17,3.6,30
D020979,O022593,RIDER2159,22,29,15,4.3,7
D020980,O022594,RIDER0356,31,49,32,2.6,18
D020981,O022595,RIDER1090,30,28,24,1.3,0
D020982,O022596,RIDER1560,25,27,19,8.4,2
D020983,O022597,RIDER1473,43,42,14,3.5,0
D020984,O022598,RIDER0556,37,32,24,13.6,0
D020985,O022599,RIDER2043,42,48,28,3.7,6
D020986,O022600,RIDER0450,38,42,35,5.2,4
D020987,O022601,RIDER0627,34,64,25,4.7,30
D020988,O022602,RIDER2136,36,46,15,3.3,10
D020989,O022603,RIDER0673,70,88,19,0.9,18
D020990,O022605,RIDER0875,36,49,15,1.9,13
D020991,O022606,RIDER2172,26,30,33,3.3,4
D020992,O022607,RIDER0433,34,34,14,2.5,0
D020993,O022608,RIDER0264,43,45,28,7.3,2
D020994,O022609,RIDER1540,31,31,37,4.2,0
D020995,O022610,RIDER0288,34,41,30,1.8,7
D020996,O022611,RIDER0246,34,35,26,4.7,1
D020997,O022612,RIDER0144,34,50,15,1.7,16
D020998,O022613,RIDER0901,22,37,22,3.5,15
D020999,O022614,RIDER1870,24,34,39,3.1,10
D021000,O022615,RIDER1934,27,30,22,2.4,3
D021001,O022616,RIDER2130,21,25,37,3.9,4
D021002,O022617,RIDER0342,24,25,30,3.3,1
D021003,O022618,RIDER1778,26,27,25,2.0,1
D021004,O022619,RIDER0644,42,47,33,0.3,5
D021005,O022620,RIDER0969,33,28,33,3.3,0
D021006,O022621,RIDER1543,27,48,42,0.2,21
D021007,O022622,RIDER1606,31,60,40,1.6,29
D021008,O022623,RIDER0725,53,60,35,3.6,7
D021009,O022624,RIDER0911,37,35,24,1.1,0
D021010,O022626,RIDER2187,29,51,15,1.9,22
D021011,O022627,RIDER2082,46,41,22,7.8,0
D021012,O022628,RIDER1093,29,52,15,2.3,23
D021013,O022629,RIDER2300,27,27,15,2.1,0
D021014,O022630,RIDER0255,38,60,14,4.1,22
D021015,O022631,RIDER2000,37,38,23,5.3,1
D021016,O022632,RIDER0763,37,39,38,1.2,2
D021017,O022634,RIDER1316,33,45,15,0.1,12
D021018,O022635,RIDER1124,36,39,42,4.8,3
D021019,O022636,RIDER0557,45,54,34,7.0,9
D021020,O022637,RIDER1599,35,50,32,1.2,15
D021021,O022638,RIDER1370,47,47,35,2.9,0
D021022,O022639,RIDER2398,19,15,29,11.0,0
D021023,O022640,RIDER1330,25,28,15,3.8,3
D021024,O022641,RIDER1058,28,26,15,0.9,0
D021025,O022642,RIDER0577,24,24,22,2.5,0
D021026,O022643,RIDER0721,53,50,39,2.4,0
D021027,O022644,RIDER0242,23,19,31,1.1,0
D021028,O022645,RIDER1135,38,37,25,2.9,0
D021029,O022646,RIDER2459,30,27,35,4.6,0
D021030,O022647,RIDER0257,50,79,33,14.8,29
D021031,O022648,RIDER1200,24,23,25,1.9,0
D021032,O022650,RIDER2239,22,30,37,1.1,8
D021033,O022651,RIDER2084,30,33,16,0.8,3
D021034,O022652,RIDER1574,37,52,29,2.1,15
D021035,O022653,RIDER0452,24,37,16,5.8,13
D021036,O022654,RIDER2334,30,42,21,2.0,12
D021037,O022655,RIDER2163,49,53,37,3.5,4
D021038,O022656,RIDER1202,44,71,18,2.5,27
D021039,O022657,RIDER2397,32,27,27,0.5,0
D021040,O022658,RIDER0716,48,71,38,3.3,23
D021041,O022659,RIDER2142,24,39,33,0.9,15
D021042,O022660,RIDER0698,48,64,38,1.4,16
D021043,O022661,RIDER0918,46,80,28,1.4,34
D021044,O022662,RIDER2332,24,49,38,4.5,25
D021045,O022663,RIDER1723,47,47,37,5.6,0
D021046,O022664,RIDER1612,30,35,39,1.4,5
D021047,O022665,RIDER1293,43,54,25,4.1,11
D021048,O022666,RIDER0205,24,21,27,5.5,0
D021049,O022667,RIDER1762,47,54,38,9.0,7
D021050,O022668,RIDER0823,49,55,15,2.2,6
D021051,O022670,RIDER1950,27,24,18,2.8,0
D021052,O022671,RIDER2482,34,43,14,18.2,9
D021053,O022672,RIDER1350,30,32,30,2.2,2
D021054,O022673,RIDER2252,24,48,18,4.5,24
D021055,O022674,RIDER0277,44,58,31,2.0,14
D021056,O022675,RIDER1973,40,66,30,4.9,26
D021057,O022677,RIDER0735,30,25,23,0.9,0
D021058,O022678,RIDER0796,55,70,24,0.4,15
D021059,O022679,RIDER0713,50,46,40,6.0,0
D021060,O022680,RIDER0471,28,35,25,0.2,7
D021061,O022681,RIDER0256,22,25,38,2.3,3
D021062,O022682,RIDER0292,28,32,31,5.1,4
D021063,O022683,RIDER2210,30,46,21,1.3,16
D021064,O022684,RIDER0867,43,44,39,3.5,1
D021065,O022685,RIDER1057,24,35,33,0.4,11
D021066,O022686,RIDER2265,34,31,42,1.9,0
D021067,O022687,RIDER2404,44,40,38,3.2,0
D021068,O022688,RIDER1352,23,26,37,4.5,3
D021069,O022689,RIDER2428,47,50,32,1.3,3
D021070,O022690,RIDER1674,37,37,38,4.1,0
D021071,O022691,RIDER0063,20,24,29,1.9,4
D021072,O022692,RIDER0184,29,35,29,1.6,6
D021073,O022693,RIDER1357,39,43,25,2.2,4
D021074,O022694,RIDER0193,38,36,15,2.3,0
D021075,O022695,RIDER0074,44,41,24,1.3,0
D021076,O022696,RIDER2306,51,56,35,1.5,5
D021077,O022697,RIDER1537,42,70,24,3.7,28
D021078,O022698,RIDER0984,28,26,27,3.2,0
D021079,O022699,RIDER2421,29,59,40,1.0,30
D021080,O022700,RIDER1392,30,33,16,2.2,3
D021081,O022701,RIDER0661,23,19,15,3.0,0
D021082,O022702,RIDER0911,41,58,25,1.5,17
D021083,O022703,RIDER1084,58,68,31,4.7,10
D021084,O022704,RIDER1356,35,38,23,4.0,3
D021085,O022705,RIDER1461,24,30,34,4.0,6
D021086,O022706,RIDER0473,33,38,19,1.2,5
D021087,O022708,RIDER1726,38,40,42,4.1,2
D021088,O022709,RIDER0645,29,39,28,5.3,10
D021089,O022710,RIDER0915,35,30,37,1.0,0
D021090,O022711,RIDER1836,23,45,21,4.6,22
D021091,O022712,RIDER0144,23,27,16,5.0,4
D021092,O022713,RIDER2335,44,51,41,5.9,7
D021093,O022714,RIDER0559,31,37,28,0.7,6
D021094,O022716,RIDER0034,35,58,39,0.2,23
D021095,O022717,RIDER2339,40,36,23,0.9,0
D021096,O022718,RIDER0901,38,37,41,3.1,0
D021097,O022719,RIDER0390,36,34,23,2.1,0
D021098,O022720,RIDER1631,27,27,15,7.0,0
D021099,O022721,RIDER0535,42,49,16,0.7,7
D021100,O022722,RIDER2158,22,29,16,2.7,7
D021101,O022723,RIDER1917,23,52,39,7.1,29
D021102,O022724,RIDER0123,22,32,42,2.0,10
D021103,O022725,RIDER0139,23,24,32,3.5,1
D021104,O022726,RIDER1389,26,30,38,5.6,4
D021105,O022727,RIDER0973,29,26,15,5.2,0
D021106,O022728,RIDER1480,27,26,32,1.4,0
D021107,O022729,RIDER1031,70,101,30,1.5,31
D021108,O022730,RIDER0722,31,28,30,0.2,0
D021109,O022731,RIDER0405,69,99,38,4.4,30
D021110,O022732,RIDER0693,28,33,41,2.6,5
D021111,O022733,RIDER1009,33,50,23,0.6,17
D021112,O022734,RIDER1030,68,72,38,1.9,4
D021113,O022735,RIDER1934,39,61,29,7.3,22
D021114,O022736,RIDER0176,24,23,42,12.3,0
D021115,O022737,RIDER1500,28,35,21,3.6,7
D021116,O022738,RIDER1116,42,48,14,1.5,6
D021117,O022739,RIDER2428,24,20,32,3.0,0
D021118,O022740,RIDER0029,32,39,16,7.1,7
D021119,O022741,RIDER1233,36,32,37,3.3,0
D021120,O022742,RIDER1406,43,42,40,5.1,0
D021121,O022743,RIDER2370,26,34,42,1.6,8
D021122,O022744,RIDER0726,46,45,42,1.6,0
D021123,O022745,RIDER1331,36,31,38,0.3,0
D021124,O022746,RIDER0851,32,38,39,3.1,6
D021125,O022747,RIDER0190,30,27,18,4.3,0
D021126,O022748,RIDER0360,29,28,15,3.2,0
D021127,O022749,RIDER1892,25,27,35,1.7,2
D021128,O022750,RIDER0954,42,42,21,2.6,0
D021129,O022752,RIDER1100,36,43,18,1.7,7
D021130,O022753,RIDER1860,46,65,29,1.4,19
D021131,O022754,RIDER0941,27,26,40,1.1,0
D021132,O022755,RIDER0146,27,32,15,2.7,5
D021133,O022756,RIDER0341,30,33,14,3.0,3
D021134,O022757,RIDER1226,26,31,40,4.1,5
D021135,O022758,RIDER1965,22,23,21,2.9,1
